descendant_id,ancestor_id,relation,descendant_project_id,ancestor_project_id,descendant_author,ancestor_author,descendant_created_month,ancestor_created_month,lag_months
unsloth/FLUX.2-dev-GGUF,black-forest-labs/FLUX.2-dev,quantized,hf_model_unsloth__FLUX.2-dev-GGUF,hf_model_black-forest-labs__FLUX.2-dev,unsloth,black-forest-labs,202512,202511,1
nvidia/Llama-3.1-Nemotron-Safety-Guard-8B-v3,meta-llama/Llama-3.1-8B-Instruct,finetune,hf_model_nvidia__Llama-3.1-Nemotron-Safety-Guard-8B-v3,hf_model_meta-llama__Llama-3.1-8B-Instruct,nvidia,meta-llama,202508,202407,13
Xenova/toxic-bert,unitary/toxic-bert,quantized,hf_model_Xenova__toxic-bert,hf_model_unitary__toxic-bert,Xenova,unitary,202308,202203,17
alunadiderot/setfit-e5-base-category-classifier_v2,intfloat/multilingual-e5-base,finetune,hf_model_alunadiderot__setfit-e5-base-category-classifier_v2,hf_model_intfloat__multilingual-e5-base,alunadiderot,intfloat,202508,202305,27
cisco-ai/SecureBERT2.0-biencoder,cisco-ai/SecureBERT2.0-base,finetune,hf_model_cisco-ai__SecureBERT2.0-biencoder,hf_model_cisco-ai__SecureBERT2.0-base,cisco-ai,cisco-ai,202510,202510,0
unsloth/DeepSeek-R1-Distill-Qwen-7B-unsloth-bnb-4bit,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,quantized,hf_model_unsloth__DeepSeek-R1-Distill-Qwen-7B-unsloth-bnb-4bit,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-7B,unsloth,deepseek-ai,202501,202501,0
vicgalle/Configurable-Hermes-2-Pro-Llama-3-8B,NousResearch/Hermes-2-Pro-Llama-3-8B,finetune,hf_model_vicgalle__Configurable-Hermes-2-Pro-Llama-3-8B,hf_model_NousResearch__Hermes-2-Pro-Llama-3-8B,vicgalle,NousResearch,202405,202404,1
amd/DeepSeek-R1-0528-MXFP4,deepseek-ai/DeepSeek-R1-0528,quantized,hf_model_amd__DeepSeek-R1-0528-MXFP4,hf_model_deepseek-ai__DeepSeek-R1-0528,amd,deepseek-ai,202507,202505,2
HuggingFaceVLA/smolvla_libero,lerobot/smolvla_base,finetune,hf_model_HuggingFaceVLA__smolvla_libero,hf_model_lerobot__smolvla_base,HuggingFaceVLA,lerobot,202509,202506,3
HuggingFaceTB/SmolLM-360M-Instruct,HuggingFaceTB/SmolLM-360M,quantized,hf_model_HuggingFaceTB__SmolLM-360M-Instruct,hf_model_HuggingFaceTB__SmolLM-360M,HuggingFaceTB,HuggingFaceTB,202407,202407,0
Styxxxx/llama2_7b_lora-wmt14_enfr,meta-llama/Llama-2-7b-hf,adapter,hf_model_Styxxxx__llama2_7b_lora-wmt14_enfr,hf_model_meta-llama__Llama-2-7b-hf,Styxxxx,meta-llama,202411,202307,16
lmstudio-community/Magistral-Small-2506-MLX-4bit,mistralai/Magistral-Small-2506,quantized,hf_model_lmstudio-community__Magistral-Small-2506-MLX-4bit,hf_model_mistralai__Magistral-Small-2506,lmstudio-community,mistralai,202506,202506,0
TheBloke/japanese-stablelm-instruct-gamma-7B-GGUF,stabilityai/japanese-stablelm-instruct-gamma-7b,quantized,hf_model_TheBloke__japanese-stablelm-instruct-gamma-7B-GGUF,hf_model_stabilityai__japanese-stablelm-instruct-gamma-7b,TheBloke,stabilityai,202310,202310,0
calcuis/wan-gguf,Comfy-Org/Wan_2.1_ComfyUI_repackaged,quantized,hf_model_calcuis__wan-gguf,hf_model_Comfy-Org__Wan_2.1_ComfyUI_repackaged,calcuis,Comfy-Org,202502,202502,0
unsloth/gemma-2-9b-bnb-4bit,google/gemma-2-9b,quantized,hf_model_unsloth__gemma-2-9b-bnb-4bit,hf_model_google__gemma-2-9b,unsloth,google,202406,202406,0
lmstudio-community/magistral-small-2506-mlx-bf16,mistralai/Magistral-Small-2506,finetune,hf_model_lmstudio-community__magistral-small-2506-mlx-bf16,hf_model_mistralai__Magistral-Small-2506,lmstudio-community,mistralai,202506,202506,0
XLabs-AI/flux-ip-adapter-v2,black-forest-labs/FLUX.1-dev,finetune,hf_model_XLabs-AI__flux-ip-adapter-v2,hf_model_black-forest-labs__FLUX.1-dev,XLabs-AI,black-forest-labs,202410,202407,3
DiTy/cross-encoder-russian-msmarco,DeepPavlov/rubert-base-cased,finetune,hf_model_DiTy__cross-encoder-russian-msmarco,hf_model_DeepPavlov__rubert-base-cased,DiTy,DeepPavlov,202404,202203,25
lmstudio-community/QwQ-32B-GGUF,Qwen/QwQ-32B,quantized,hf_model_lmstudio-community__QwQ-32B-GGUF,hf_model_Qwen__QwQ-32B,lmstudio-community,Qwen,202503,202503,0
amd/Llama-3.3-70B-Instruct-FP8-KV,meta-llama/Llama-3.3-70B-Instruct,quantized,hf_model_amd__Llama-3.3-70B-Instruct-FP8-KV,hf_model_meta-llama__Llama-3.3-70B-Instruct,amd,meta-llama,202412,202411,1
dx8152/Qwen-Edit-2509-Light-Migration,Qwen/Qwen-Image-Edit-2509,adapter,hf_model_dx8152__Qwen-Edit-2509-Light-Migration,hf_space_Qwen__Qwen-Image-Edit-2509,dx8152,Qwen,202512,202509,3
lmstudio-community/DeepSeek-R1-Distill-Qwen-14B-GGUF,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,quantized,hf_model_lmstudio-community__DeepSeek-R1-Distill-Qwen-14B-GGUF,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-14B,lmstudio-community,deepseek-ai,202501,202501,0
sentence-transformers/embeddinggemma-300m-medical,google/embeddinggemma-300m,finetune,hf_model_sentence-transformers__embeddinggemma-300m-medical,hf_model_google__embeddinggemma-300m,sentence-transformers,google,202509,202507,2
LiquidAI/LFM2-1.2B-Tool-GGUF,LiquidAI/LFM2-1.2B-Tool,quantized,hf_model_LiquidAI__LFM2-1.2B-Tool-GGUF,hf_model_LiquidAI__LFM2-1.2B-Tool,LiquidAI,LiquidAI,202509,202509,0
OpenGVLab/InternVL3_5-4B,OpenGVLab/InternVL3_5-4B-MPO,finetune,hf_model_OpenGVLab__InternVL3_5-4B,hf_model_OpenGVLab__InternVL3_5-4B-MPO,OpenGVLab,OpenGVLab,202508,202508,0
bartowski/Qwen2.5-Math-1.5B-Instruct-GGUF,Qwen/Qwen2.5-Math-1.5B-Instruct,quantized,hf_model_bartowski__Qwen2.5-Math-1.5B-Instruct-GGUF,hf_model_Qwen__Qwen2.5-Math-1.5B-Instruct,bartowski,Qwen,202409,202409,0
allenai/olmOCR-7B-0225-preview,Qwen/Qwen2-VL-7B-Instruct,finetune,hf_model_allenai__olmOCR-7B-0225-preview,hf_model_Qwen__Qwen2-VL-7B-Instruct,allenai,Qwen,202501,202408,5
unsloth/Mistral-Small-24B-Instruct-2501,mistralai/Mistral-Small-24B-Instruct-2501,finetune,hf_model_unsloth__Mistral-Small-24B-Instruct-2501,hf_model_mistralai__Mistral-Small-24B-Instruct-2501,unsloth,mistralai,202501,202501,0
NAMAA-Space/Qari-OCR-0.2.2.1-VL-2B-Instruct,unsloth/Qwen2-VL-2B-Instruct-unsloth-bnb-4bit,adapter,hf_model_NAMAA-Space__Qari-OCR-0.2.2.1-VL-2B-Instruct,hf_model_unsloth__Qwen2-VL-2B-Instruct-unsloth-bnb-4bit,NAMAA-Space,unsloth,202503,202411,4
RedHatAI/Llama-4-Scout-17B-16E-Instruct,meta-llama/Llama-4-Scout-17B-16E-Instruct,finetune,hf_model_RedHatAI__Llama-4-Scout-17B-16E-Instruct,hf_model_meta-llama__Llama-4-Scout-17B-16E-Instruct,RedHatAI,meta-llama,202505,202504,1
bartowski/Qwen2.5-Math-7B-Instruct-GGUF,Qwen/Qwen2.5-Math-7B-Instruct,quantized,hf_model_bartowski__Qwen2.5-Math-7B-Instruct-GGUF,hf_model_Qwen__Qwen2.5-Math-7B-Instruct,bartowski,Qwen,202409,202409,0
mradermacher/Qwen3-30B-A3B-abliterated-erotic-i1-GGUF,Ewere/Qwen3-30B-A3B-abliterated-erotic,quantized,hf_model_mradermacher__Qwen3-30B-A3B-abliterated-erotic-i1-GGUF,hf_model_Ewere__Qwen3-30B-A3B-abliterated-erotic,mradermacher,Ewere,202505,202505,0
bartowski/Goekdeniz-Guelmez_Josiefied-Qwen3-8B-abliterated-v1-GGUF,Goekdeniz-Guelmez/Josiefied-Qwen3-8B-abliterated-v1,quantized,hf_model_bartowski__Goekdeniz-Guelmez_Josiefied-Qwen3-8B-abliterated-v1-GGUF,hf_model_Goekdeniz-Guelmez__Josiefied-Qwen3-8B-abliterated-v1,bartowski,Goekdeniz-Guelmez,202505,202504,1
Qwen/Qwen3-30B-A3B-GGUF,Qwen/Qwen3-30B-A3B,quantized,hf_model_Qwen__Qwen3-30B-A3B-GGUF,hf_model_Qwen__Qwen3-30B-A3B,Qwen,Qwen,202505,202504,1
lmstudio-community/SmolLM2-1.7B-Instruct-GGUF,HuggingFaceTB/SmolLM2-1.7B-Instruct,quantized,hf_model_lmstudio-community__SmolLM2-1.7B-Instruct-GGUF,hf_model_HuggingFaceTB__SmolLM2-1.7B-Instruct,lmstudio-community,HuggingFaceTB,202410,202410,0
Styxxxx/llama2_7b_lora-stsb,meta-llama/Llama-2-7b-hf,adapter,hf_model_Styxxxx__llama2_7b_lora-stsb,hf_model_meta-llama__Llama-2-7b-hf,Styxxxx,meta-llama,202411,202307,16
Wuli-art/Qwen-Image-2512-Turbo-LoRA,Qwen/Qwen-Image-2512,adapter,hf_model_Wuli-art__Qwen-Image-2512-Turbo-LoRA,hf_space_Qwen__Qwen-Image-2512,Wuli-art,Qwen,202512,202512,0
mlx-community/Qwen2.5-1.5B-Instruct-4bit,Qwen/Qwen2.5-1.5B,finetune,hf_model_mlx-community__Qwen2.5-1.5B-Instruct-4bit,hf_model_Qwen__Qwen2.5-1.5B,mlx-community,Qwen,202409,202409,0
nvidia/DeepSeek-V3.1-NVFP4,deepseek-ai/DeepSeek-V3.1,finetune,hf_model_nvidia__DeepSeek-V3.1-NVFP4,hf_model_deepseek-ai__DeepSeek-V3.1,nvidia,deepseek-ai,202511,202508,3
diffusers/sdxl-instructpix2pix-768,stabilityai/stable-diffusion-xl-base-1.0,finetune,hf_model_diffusers__sdxl-instructpix2pix-768,hf_model_stabilityai__stable-diffusion-xl-base-1.0,diffusers,stabilityai,202308,202307,1
Shakker-Labs/FLUX.1-dev-ControlNet-Union-Pro-2.0,black-forest-labs/FLUX.1-dev,finetune,hf_model_Shakker-Labs__FLUX.1-dev-ControlNet-Union-Pro-2.0,hf_model_black-forest-labs__FLUX.1-dev,Shakker-Labs,black-forest-labs,202504,202407,9
StanfordAIMI/GREEN-RadLlama2-7b,StanfordAIMI/RadLLaMA-7b,finetune,hf_model_StanfordAIMI__GREEN-RadLlama2-7b,hf_model_StanfordAIMI__RadLLaMA-7b,StanfordAIMI,StanfordAIMI,202402,202401,1
nijatzeynalov/wav2vec2-large-mms-1b-azerbaijani-common_voice15.0,facebook/mms-1b-all,finetune,hf_model_nijatzeynalov__wav2vec2-large-mms-1b-azerbaijani-common_voice15.0,hf_model_facebook__mms-1b-all,nijatzeynalov,facebook,202311,202305,6
unsloth/Qwen2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct,finetune,hf_model_unsloth__Qwen2.5-14B-Instruct,hf_model_Qwen__Qwen2.5-14B-Instruct,unsloth,Qwen,202409,202409,0
FluidInference/parakeet-tdt-0.6b-v2-coreml,nvidia/parakeet-tdt-0.6b-v2,finetune,hf_model_FluidInference__parakeet-tdt-0.6b-v2-coreml,hf_model_nvidia__parakeet-tdt-0.6b-v2,FluidInference,nvidia,202507,202504,3
t-tech/T-pro-it-2.0,Qwen/Qwen3-32B,finetune,hf_model_t-tech__T-pro-it-2.0,hf_model_Qwen__Qwen3-32B,t-tech,Qwen,202507,202504,3
Menlo/Jan-nano-128k-gguf,Menlo/Jan-nano-128k,quantized,hf_model_Menlo__Jan-nano-128k-gguf,hf_model_Menlo__Jan-nano-128k,Menlo,Menlo,202506,202506,0
mlx-community/gemma-3-27b-it-4bit,google/gemma-3-27b-pt,finetune,hf_model_mlx-community__gemma-3-27b-it-4bit,hf_model_google__gemma-3-27b-pt,mlx-community,google,202503,202503,0
unsloth/Qwen3-VL-2B-Thinking-GGUF,Qwen/Qwen3-VL-2B-Thinking,quantized,hf_model_unsloth__Qwen3-VL-2B-Thinking-GGUF,hf_model_Qwen__Qwen3-VL-2B-Thinking,unsloth,Qwen,202510,202510,0
mesolitica/Qwen2.5-72B-Instruct-FP8,Qwen/Qwen2.5-72B-Instruct,quantized,hf_model_mesolitica__Qwen2.5-72B-Instruct-FP8,hf_model_Qwen__Qwen2.5-72B-Instruct,mesolitica,Qwen,202506,202409,9
PatataAliena/Qwen2.5-VL-7B-Instruct-Q4_K_M-GGUF,Qwen/Qwen2.5-VL-7B-Instruct,quantized,hf_model_PatataAliena__Qwen2.5-VL-7B-Instruct-Q4_K_M-GGUF,hf_model_Qwen__Qwen2.5-VL-7B-Instruct,PatataAliena,Qwen,202503,202501,2
IbrahimAmin/marbertv2-finetuned-egyptian-hate-speech-detection,UBC-NLP/MARBERTv2,finetune,hf_model_IbrahimAmin__marbertv2-finetuned-egyptian-hate-speech-detection,hf_model_UBC-NLP__MARBERTv2,IbrahimAmin,UBC-NLP,202204,202203,1
bartowski/Dolphin3.0-Llama3.1-8B-GGUF,dphn/Dolphin3.0-Llama3.1-8B,quantized,hf_model_bartowski__Dolphin3.0-Llama3.1-8B-GGUF,hf_model_dphn__Dolphin3.0-Llama3.1-8B,bartowski,dphn,202501,202412,1
ihanif/wav2vec2-xls-r-300m-pashto,facebook/wav2vec2-xls-r-300m,finetune,hf_model_ihanif__wav2vec2-xls-r-300m-pashto,hf_model_facebook__wav2vec2-xls-r-300m,ihanif,facebook,202212,202203,9
allenai/Llama-3.1-Tulu-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,finetune,hf_model_allenai__Llama-3.1-Tulu-3.1-8B,hf_model_allenai__Llama-3.1-Tulu-3-8B-DPO,allenai,allenai,202502,202411,3
Qwen/Qwen1.5-72B-Chat,Qwen/Qwen1.5-72B,finetune,hf_model_Qwen__Qwen1.5-72B-Chat,hf_model_Qwen__Qwen1.5-72B,Qwen,Qwen,202401,202401,0
nvidia/NVIDIA-Nemotron-Nano-9B-v2-NVFP4,nvidia/NVIDIA-Nemotron-Nano-9B-v2,finetune,hf_model_nvidia__NVIDIA-Nemotron-Nano-9B-v2-NVFP4,hf_model_nvidia__NVIDIA-Nemotron-Nano-9B-v2,nvidia,nvidia,202510,202508,2
sartifyllc/Pawa-Gemma-Swahili-2B,google/gemma-2-2b,finetune,hf_model_sartifyllc__Pawa-Gemma-Swahili-2B,hf_model_google__gemma-2-2b,sartifyllc,google,202501,202407,6
alecccdd/moondream3-preview-4bit,moondream/moondream3-preview,quantized,hf_model_alecccdd__moondream3-preview-4bit,hf_model_moondream__moondream3-preview,alecccdd,moondream,202512,202509,3
mlc-ai/Mistral-7B-Instruct-v0.3-q4f16_1-MLC,mistralai/Mistral-7B-Instruct-v0.3,quantized,hf_model_mlc-ai__Mistral-7B-Instruct-v0.3-q4f16_1-MLC,hf_model_mistralai__Mistral-7B-Instruct-v0.3,mlc-ai,mistralai,202406,202405,1
rednote-hilab/dots.llm1.inst,rednote-hilab/dots.llm1.base,finetune,hf_model_rednote-hilab__dots.llm1.inst,hf_model_rednote-hilab__dots.llm1.base,rednote-hilab,rednote-hilab,202505,202505,0
RedHatAI/gemma-3-12b-it-FP8-dynamic,google/gemma-3-12b-it,quantized,hf_model_RedHatAI__gemma-3-12b-it-FP8-dynamic,hf_model_google__gemma-3-12b-it,RedHatAI,google,202504,202503,1
TheBloke/Wizard-Vicuna-13B-Uncensored-GGUF,QuixiAI/Wizard-Vicuna-13B-Uncensored,quantized,hf_model_TheBloke__Wizard-Vicuna-13B-Uncensored-GGUF,hf_model_QuixiAI__Wizard-Vicuna-13B-Uncensored,TheBloke,QuixiAI,202309,202305,4
nvidia/Qwen3-235B-A22B-NVFP4,Qwen/Qwen3-235B-A22B,finetune,hf_model_nvidia__Qwen3-235B-A22B-NVFP4,hf_model_Qwen__Qwen3-235B-A22B,nvidia,Qwen,202507,202504,3
fdtn-ai/Foundation-Sec-8B-Instruct,fdtn-ai/Foundation-Sec-8B,finetune,hf_model_fdtn-ai__Foundation-Sec-8B-Instruct,hf_model_fdtn-ai__Foundation-Sec-8B,fdtn-ai,fdtn-ai,202507,202504,3
lmstudio-community/Qwen3-8B-GGUF,Qwen/Qwen3-8B,quantized,hf_model_lmstudio-community__Qwen3-8B-GGUF,hf_model_Qwen__Qwen3-8B,lmstudio-community,Qwen,202504,202504,0
NousResearch/Hermes-3-Llama-3.1-8B-GGUF,meta-llama/Llama-3.1-8B,quantized,hf_model_NousResearch__Hermes-3-Llama-3.1-8B-GGUF,hf_model_meta-llama__Llama-3.1-8B,NousResearch,meta-llama,202408,202407,1
unsloth/GLM-4.5-Air-GGUF,zai-org/GLM-4.5-Air,quantized,hf_model_unsloth__GLM-4.5-Air-GGUF,hf_model_zai-org__GLM-4.5-Air,unsloth,zai-org,202508,202507,1
TheBloke/dolphin-2.7-mixtral-8x7b-GGUF,dphn/dolphin-2.7-mixtral-8x7b,quantized,hf_model_TheBloke__dolphin-2.7-mixtral-8x7b-GGUF,hf_model_dphn__dolphin-2.7-mixtral-8x7b,TheBloke,dphn,202401,202312,1
dleemiller/finecat-nli-l,answerdotai/ModernBERT-large,finetune,hf_model_dleemiller__finecat-nli-l,hf_model_answerdotai__ModernBERT-large,dleemiller,answerdotai,202510,202412,10
second-state/stable-diffusion-3.5-medium-GGUF,stabilityai/stable-diffusion-3.5-medium,quantized,hf_model_second-state__stable-diffusion-3.5-medium-GGUF,hf_space_stabilityai__stable-diffusion-3.5-medium,second-state,stabilityai,202411,202410,1
TheBloke/OpenHermes-2.5-Mistral-7B-GGUF,teknium/OpenHermes-2.5-Mistral-7B,quantized,hf_model_TheBloke__OpenHermes-2.5-Mistral-7B-GGUF,hf_model_teknium__OpenHermes-2.5-Mistral-7B,TheBloke,teknium,202311,202310,1
HuggingFaceTB/SmolLM2-1.7B-Instruct-GGUF,HuggingFaceTB/SmolLM2-1.7B-Instruct,quantized,hf_model_HuggingFaceTB__SmolLM2-1.7B-Instruct-GGUF,hf_model_HuggingFaceTB__SmolLM2-1.7B-Instruct,HuggingFaceTB,HuggingFaceTB,202410,202410,0
MLbackup/2023_Scraped_SDXL,stabilityai/stable-diffusion-xl-base-1.0,finetune,hf_model_MLbackup__2023_Scraped_SDXL,hf_model_stabilityai__stable-diffusion-xl-base-1.0,MLbackup,stabilityai,202307,202307,0
infly/inf-retriever-v1-1.5b,Alibaba-NLP/gte-Qwen2-1.5B-instruct,finetune,hf_model_infly__inf-retriever-v1-1.5b,hf_model_Alibaba-NLP__gte-Qwen2-1.5B-instruct,infly,Alibaba-NLP,202502,202406,8
nunchaku-ai/nunchaku-qwen-image-edit-2509,Qwen/Qwen-Image-Edit-2509,quantized,hf_model_nunchaku-ai__nunchaku-qwen-image-edit-2509,hf_space_Qwen__Qwen-Image-Edit-2509,nunchaku-ai,Qwen,202509,202509,0
bartowski/SmolLM2-360M-Instruct-GGUF,HuggingFaceTB/SmolLM2-360M-Instruct,quantized,hf_model_bartowski__SmolLM2-360M-Instruct-GGUF,hf_model_HuggingFaceTB__SmolLM2-360M-Instruct,bartowski,HuggingFaceTB,202410,202410,0
lmstudio-community/Llama-3.2-1B-Instruct-GGUF,meta-llama/Llama-3.2-1B-Instruct,quantized,hf_model_lmstudio-community__Llama-3.2-1B-Instruct-GGUF,hf_model_meta-llama__Llama-3.2-1B-Instruct,lmstudio-community,meta-llama,202409,202409,0
KJML/gpt-oss-20b-FP8-Dynamic,openai/gpt-oss-20b,quantized,hf_model_KJML__gpt-oss-20b-FP8-Dynamic,hf_model_openai__gpt-oss-20b,KJML,openai,202512,202508,4
odats/nmt_21,google/gemma-3-1b-it,finetune,hf_model_odats__nmt_21,hf_model_google__gemma-3-1b-it,odats,google,202510,202503,7
lmstudio-community/gemma-2-9b-it-GGUF,google/gemma-2-9b-it,quantized,hf_model_lmstudio-community__gemma-2-9b-it-GGUF,hf_model_google__gemma-2-9b-it,lmstudio-community,google,202406,202406,0
unsloth/Mistral-Small-24B-Instruct-2501-GGUF,mistralai/Mistral-Small-24B-Instruct-2501,quantized,hf_model_unsloth__Mistral-Small-24B-Instruct-2501-GGUF,hf_model_mistralai__Mistral-Small-24B-Instruct-2501,unsloth,mistralai,202501,202501,0
dulimov/Qwen3-8B-rk3588-1.2.1-unsloth,Qwen/Qwen3-8B,finetune,hf_model_dulimov__Qwen3-8B-rk3588-1.2.1-unsloth,hf_model_Qwen__Qwen3-8B,dulimov,Qwen,202505,202504,1
nvidia/Qwen3-235B-A22B-Instruct-2507-NVFP4,Qwen/Qwen3-235B-A22B-Instruct-2507,quantized,hf_model_nvidia__Qwen3-235B-A22B-Instruct-2507-NVFP4,hf_model_Qwen__Qwen3-235B-A22B-Instruct-2507,nvidia,Qwen,202512,202507,5
peft-internal-testing/gpt2-lora-random,openai-community/gpt2,adapter,hf_model_peft-internal-testing__gpt2-lora-random,hf_model_openai-community__gpt2,peft-internal-testing,openai-community,202311,202203,20
RedHatAI/Qwen3-8B-quantized.w4a16,Qwen/Qwen3-8B,quantized,hf_model_RedHatAI__Qwen3-8B-quantized.w4a16,hf_model_Qwen__Qwen3-8B,RedHatAI,Qwen,202505,202504,1
madhurjindal/Jailbreak-Detector,distilbert/distilbert-base-cased,finetune,hf_model_madhurjindal__Jailbreak-Detector,hf_model_distilbert__distilbert-base-cased,madhurjindal,distilbert,202407,202203,28
leolee99/PIGuard,microsoft/deberta-v3-base,finetune,hf_model_leolee99__PIGuard,hf_model_microsoft__deberta-v3-base,leolee99,microsoft,202504,202203,37
NousResearch/Nous-Hermes-2-SOLAR-10.7B,upstage/SOLAR-10.7B-v1.0,finetune,hf_model_NousResearch__Nous-Hermes-2-SOLAR-10.7B,hf_model_upstage__SOLAR-10.7B-v1.0,NousResearch,upstage,202401,202312,1
TheBloke/Mistral-7B-v0.1-GGUF,mistralai/Mistral-7B-v0.1,quantized,hf_model_TheBloke__Mistral-7B-v0.1-GGUF,hf_model_mistralai__Mistral-7B-v0.1,TheBloke,mistralai,202309,202309,0
doodod/Turn-Detector-Qwen3-0.6B,Qwen/Qwen3-0.6B,quantized,hf_model_doodod__Turn-Detector-Qwen3-0.6B,hf_model_Qwen__Qwen3-0.6B,doodod,Qwen,202508,202504,4
solidrust/Phi-3-mini-4k-instruct-AWQ,microsoft/Phi-3-mini-4k-instruct,quantized,hf_model_solidrust__Phi-3-mini-4k-instruct-AWQ,hf_model_microsoft__Phi-3-mini-4k-instruct,solidrust,microsoft,202407,202404,3
mlabonne/Meta-Llama-3.1-8B-Instruct-abliterated,meta-llama/Llama-3.1-8B-Instruct,finetune,hf_model_mlabonne__Meta-Llama-3.1-8B-Instruct-abliterated,hf_model_meta-llama__Llama-3.1-8B-Instruct,mlabonne,meta-llama,202407,202407,0
janhq/Jan-v1-4B-GGUF,janhq/Jan-v1-4B,quantized,hf_model_janhq__Jan-v1-4B-GGUF,hf_model_janhq__Jan-v1-4B,janhq,janhq,202508,202508,0
protectai/unbiased-toxic-roberta-onnx,unitary/unbiased-toxic-roberta,quantized,hf_model_protectai__unbiased-toxic-roberta-onnx,hf_model_unitary__unbiased-toxic-roberta,protectai,unitary,202311,202203,20
bartowski/granite-embedding-107m-multilingual-GGUF,ibm-granite/granite-embedding-107m-multilingual,quantized,hf_model_bartowski__granite-embedding-107m-multilingual-GGUF,hf_model_ibm-granite__granite-embedding-107m-multilingual,bartowski,ibm-granite,202412,202412,0
lmstudio-community/DeepSeek-R1-Distill-Qwen-32B-GGUF,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,quantized,hf_model_lmstudio-community__DeepSeek-R1-Distill-Qwen-32B-GGUF,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-32B,lmstudio-community,deepseek-ai,202501,202501,0
jayn7/WAN2.2-I2V_A14B-DISTILL-LIGHTX2V-4STEP-GGUF,lightx2v/Wan2.2-Distill-Models,quantized,hf_model_jayn7__WAN2.2-I2V_A14B-DISTILL-LIGHTX2V-4STEP-GGUF,hf_model_lightx2v__Wan2.2-Distill-Models,jayn7,lightx2v,202510,202510,0
prithivMLmods/deepfake-detector-model-v1,google/siglip2-base-patch16-512,finetune,hf_model_prithivMLmods__deepfake-detector-model-v1,hf_model_google__siglip2-base-patch16-512,prithivMLmods,google,202403,202502,-11
lmstudio-community/Qwen2.5-Coder-32B-GGUF,Qwen/Qwen2.5-Coder-32B,quantized,hf_model_lmstudio-community__Qwen2.5-Coder-32B-GGUF,hf_model_Qwen__Qwen2.5-Coder-32B,lmstudio-community,Qwen,202411,202411,0
bartowski/dolphin-2.9.4-llama3.1-8b-GGUF,dphn/dolphin-2.9.4-llama3.1-8b,quantized,hf_model_bartowski__dolphin-2.9.4-llama3.1-8b-GGUF,hf_model_dphn__dolphin-2.9.4-llama3.1-8b,bartowski,dphn,202408,202408,0
Shakker-Labs/AWPortrait-FL,black-forest-labs/FLUX.1-dev,finetune,hf_model_Shakker-Labs__AWPortrait-FL,hf_model_black-forest-labs__FLUX.1-dev,Shakker-Labs,black-forest-labs,202409,202407,2
princeton-nlp/Llama-3-8B-ProLong-512k-Instruct,princeton-nlp/Llama-3-8B-ProLong-512k-Base,finetune,hf_model_princeton-nlp__Llama-3-8B-ProLong-512k-Instruct,hf_model_princeton-nlp__Llama-3-8B-ProLong-512k-Base,princeton-nlp,princeton-nlp,202408,202408,0
mistralai/Ministral-3-14B-Reasoning-2512,mistralai/Ministral-3-14B-Base-2512,finetune,hf_model_mistralai__Ministral-3-14B-Reasoning-2512,hf_model_mistralai__Ministral-3-14B-Base-2512,mistralai,mistralai,202510,202510,0
unsloth/functiongemma-270m-it,google/functiongemma-270m-it,finetune,hf_model_unsloth__functiongemma-270m-it,hf_model_google__functiongemma-270m-it,unsloth,google,202512,202510,2
bartowski/agentica-org_DeepScaleR-1.5B-Preview-GGUF,agentica-org/DeepScaleR-1.5B-Preview,quantized,hf_model_bartowski__agentica-org_DeepScaleR-1.5B-Preview-GGUF,hf_model_agentica-org__DeepScaleR-1.5B-Preview,bartowski,agentica-org,202502,202501,1
dphn/dolphin-2.9.1-llama-3-70b,meta-llama/Meta-Llama-3-70B,finetune,hf_model_dphn__dolphin-2.9.1-llama-3-70b,hf_model_meta-llama__Meta-Llama-3-70B,dphn,meta-llama,202405,202404,1
OpenPipe/mistral-ft-optimized-1227,Intel/neural-chat-7b-v3-3,finetune,hf_model_OpenPipe__mistral-ft-optimized-1227,hf_model_Intel__neural-chat-7b-v3-3,OpenPipe,Intel,202312,202312,0
shanchen/llama3-8B-slerp-med-chinese,winninghealth/WiNGPT2-Llama-3-8B-Base,merge,hf_model_shanchen__llama3-8B-slerp-med-chinese,hf_model_winninghealth__WiNGPT2-Llama-3-8B-Base,shanchen,winninghealth,202404,202404,0
mlc-ai/Phi-3.5-mini-instruct-q4f16_0-MLC,microsoft/Phi-3.5-mini-instruct,quantized,hf_model_mlc-ai__Phi-3.5-mini-instruct-q4f16_0-MLC,hf_model_microsoft__Phi-3.5-mini-instruct,mlc-ai,microsoft,202408,202408,0
rasyosef/splade-tiny,prajjwal1/bert-tiny,finetune,hf_model_rasyosef__splade-tiny,hf_model_prajjwal1__bert-tiny,rasyosef,prajjwal1,202507,202203,40
